item_number,url,title,brand,advertised_price,autoship_price,weight,desc,Prescription
122071,https://www.chewy.com/wild-delight-deck-porch-n-patio-wild/dp/149223,"Wild Delight Deck, Porch N' Patio Wild Bird Food",Wild Delight,$16.10,$15.30,5 pounds,"Whether you’re an avid birdwatcher or just like seeing wild birds in your backyard, you can keep them coming back with Wild Delight Deck Porch N' Patio Wild Bird Food. This elite, zero-waste wild bird food is blended to attract the most desirable outdoor pets. With no hulls and no fillers, including corn or millet, it’s designed to prevent any seed growth under your feeder and give you the cleanest feeding experience available in your outdoor living areas. Like all Wild Delight bird seeds, Deck Porch N’ Patio Wild Bird Food is fortified with the essential vitamins, minerals, electrolytes and amino acids that wild birds need. It’s also free of chemical preservatives so you can feel good about offering it to the wildlife visiting your yard.",Non-Rx
216247,https://www.chewy.com/kaytee-waste-free-blend-wild-bird/dp/242802,Kaytee Waste Free Blend Wild Bird Food,Kaytee,$16.19,$15.38,10.2 pounds,"Kaytee Waste Free Blend Wild Bird Food is designed to be waste-free, saving you cleanup time so you can spend more time watching your feathered friends. This concentrated food lasts longer in the feeder and doesn’t need to be refilled as often. It contains zero sunflower seed hulls, so it’s completely edible, and you won’t have to deal with discarded hulls littering your yard, deck or patio. Because the sunflowers have no hulls, they can’t sprout. This blend of hulled sunflower seeds, shelled peanuts, added calcium and other ingredients is plenty tasty and delivers quality nutrition to birds all year-round.",Non-Rx
301964,https://www.chewy.com/hen-up-scratch-grains-organic-food/dp/328286,Bundle: Hen Up Scratch Grains Organic Food + Layer Pellets Organic Chicken Food,Hen Up,$62.08,$58.98,,"Help keep your feathered friends happy and healthy with two organic chicken foods from Hen Up: Hen Up Scratch Grains Organic Chicken Food and Hen Up Layer Pellets Organic Chicken Food. Made with ingredients from the farm like organic corn, organic barley, organic wheat, organic oats, organic peas and never any GMOs, pesticides or fertilizers, these foods provides your beaked buddies with the goodness they need and deserve. Once you lay these foods out, they’re sure to come flocking right to it!",Non-Rx
95321,https://www.chewy.com/kaytee-kay-kob-bird-small-animal/dp/122903,"Kaytee Kay Kob Bird & Small Animal Natural Bedding & Litter, 25-lb bag",Kaytee,$24.82,$23.58,,"Keep your pet's habitat dry and odor free with Kaytee Kay Kob Bird & Small Animal Natural Bedding & Litter. Despite a reputation for being smelly, small pets and birds are actually fastidious. Odor is often caused by poor quality litter or infrequent habitat cleanings. Kaytee Kay Kob Bird & Small Animal Natural Bedding & Litter is a natural corn cob product that is highly absorbent and helps eliminate odors. And because it doesn't stick or cling to cages or habitats, it makes cleaning easy. Use as bedding or litter for birds and small pets. It is not recommended for use with reptiles because it can cause gastrointestinal blockage if ingested.",Non-Rx
294744,https://www.chewy.com/planet-pleasures-foraging-pillow-bird/dp/321089,Planet Pleasures Foraging Pillow Bird Toy,Planet Pleasures,$13.65,,7.20 ounces,"Help keep your beaked buddy entertained for hours with the Planet Pleasures Foraging Pillow Bird Toy. This bird toy is designed to encourage your chirping companion to forage. It also promotes healthy chewing habits, and is the perfect way to allow your bird to shred away. Plus, this bird toy is crafted using natural materials, so you can feel good about keeping your feathered friend away from anything artificial during playtime.",Non-Rx
99062,https://www.chewy.com/zoo-med-bird-banquet-fruit-formula/dp/126614,"Zoo Med Bird Banquet Fruit Formula Mineral Block Beak Conditioner, 1-block",Zoo Med,$2.18,,,"Zoo Med's Fruit Formula Bird Banquet is designed to add necessary digestible calcium to your bird's diet while also helping to keep your bird's beak trimmed and thus helping to prevent overgrowth. This formula includes a mixture of nutritious fruits (Mango, Banana, Papaya, and Pineapple) in a solid Calcium base.",Non-Rx
197559,https://www.chewy.com/e-cage-company-elegant-style-flight/dp/224179,A&E Cage Company Elegant Style Flight Bird Cage,A&E Cage Company,$329.99,,60 pounds,"Ooh la la! Your beautiful birdies will chirp with delight when they explore their spacious new A&E Cage Company Elegant Style Flight Bird Cage. This high-end, coated-metal bird cage will look sophisticated in your home while offering plenty of room for your feathered friends to indulge their flying abilities. The included removable stand keeps their lovely new home off the floor, while the convenient slide-out tray and grate make it a snap to keep things clean and fresh.",Non-Rx
97115,https://www.chewy.com/wagners-four-season-100-black-oil/dp/124677,Wagner's Four Season 100% Black Oil Sunflower Seed Wild Bird Food,Wagner's,$23.99,$22.79,20 pounds,"Try out a bag of Wagner's Four Season 100% Black Oil Sunflower Seed Wild Bird Food and you'll have nearby fellow birders wondering where all the songbirds went. They'll have to come watch them in your yard, because these black oil sunflower seeds have a taste most wild birds love and a thin shell that makes it easy for them to consume. This gourmet seed is high in energy and can be used to fill tube, hopper or tray feeders to attract cardinals, finches, chickadees, nuthatches, woodpeckers and many more.",Non-Rx
254464,https://www.chewy.com/lafeber-tropical-fruit-gourmet/dp/280925,Lafeber Tropical Fruit Gourmet Pellets Parrot Bird Food,Lafeber,$31.79,,4 pounds,"Your feathered friends will go flap happy over Lafeber Tropical Fruit Gourmet Pellets Parrot Bird Food! This tasty food includes real bits of papaya, mango and pineapple for delicious tropical flavors. This gourmet recipe delivers your parrot the nutrition he needs to be happy and healthy. Omega-3 and omega-6 fatty acids support healthy skin and feathers, while essential vitamins, chelated minerals and antioxidants support a strong immune system. All of this good stuff is delivered in a delicious food that’s free of bad stuff like artificial colors, preservatives or flavors.",Non-Rx
253908,https://www.chewy.com/booda-large-comfy-bird-perch/dp/129601,Booda Large Comfy Bird Perch,Booda,$15.54,$14.76,,"Give your bird a comfortable place to perch with the JW Pet Large Comfy Bird Perch. It’s a simple, multi-colored rope that you can twist and bend to create all sorts of fun shapes for your pet to explore. Each end easily attaches to a wire cage, and the rope will hold its shape without exposing dangerous wires. Pet birds need perches of varying lengths, thicknesses, styles and materials to keep their feet healthy and their grip strong. The JW Pet Large Comfy Bird Perch makes a colorful and fun addition your bird’s perching choices.",Non-Rx
199677,https://www.chewy.com/chewy-egift-card/dp/226306,Chewy eGift Card,,,,,"Chewy eGift Cards are perfect for holidays, special occasions and birthdays. If you know someone who's adding a pet to their family, celebrate their new friend with a Chewy eGift Card. You can donate a Chewy eGift Card directly to animal shelters and rescues in need through Wish List. Give the gift of Chewy to the pet lovers in your life!eGift Card DetailsSending an eGift CardYour eGift Card amount will be charged when you place your order.If you send an eGift Card today, it will be emailed to your recipient typically within 90 minutes after ordering. Some orders may take longer. If you choose a later date, eGift Cards are sent by 1 p.m. ET. For any inquiries regarding delivery status, call 800-672-4399.Redeeming an eGift CardUse eGift Cards to shop on Chewy.com and Chewy mobile apps.There's no expiration date or hidden fees on eGift Cards.Check your balance and save your eGift Card in your Chewy account.More DetailseGift Cards are not returnable, refundable or redeemable for cash except as required by law.eGift Cards cannot be purchased with coupons, promotional offers or Chewy Gift Cards.By purchasing an eGift Card, you agree to our Chewy Gift Card Terms & Conditions. Sold and delivered by Chewy Promotions, LLC., a Chewy company.",Non-Rx
80312,https://www.chewy.com/scoop-away-multi-cat-meadow-fresh/dp/30044,Scoop Away Multi-Cat Meadow Fresh Scented Clumping Clay Cat Litter,Scoop Away,$9.37,,14 pounds,"Like meow-gic, Fresh Step’s Extreme Odor Control Scented Cat Litter can keep your busy litter box smelling fur-esh and clean for up to seven days. Ammonia Shield and odor-fighting antimicrobial agents work together to help trap and eliminate smells for long-term help. But don’t be surprised if you smell something fur-esh after kitty leaves the loo! The paw-activated Meadow Fresh fragrance provides a pleasant scent. It’s easy to keep it tidy in between cleanings thanks to the ClumpLock technology that forms tight clumps for quick scooping. And you can breathe easy when it’s time to change the litter—the dust-free formula keeps particles to a minimum.",Non-Rx
267436,https://www.chewy.com/tidy-cats-glade-tough-scented/dp/51834,Tidy Cats Glade Tough Scented Clumping Clay Cat Litter,Tidy Cats,$22.98,,43 pounds,"Bring the power of Purina and Glade odor control to your home with Purina Tidy Cats Clumping Cat Litter. TidyLock technology neutralizes ammonia, urine and fecal odors, keeping each litter box smelling clean and pleasant. With Glade Tough Odor Solutions, this clumping cat litter defends against strong scents, leaving a fresh fragrance behind. It also forms strong, tight clumps for quick cleanups. Formulated for multiple cats, this litter stands up to regular use by all your feline family members, and the moisture-locking technology keeps them dry, comfortable and willing to use their boxes each day. Check kitty litter box cleaning off of your list with this powerful odor-control solution, and get back to spending more quality time with your beloved cat companions.",Non-Rx
802390,https://www.chewy.com/fresh-step-crystals-health-monitor/dp/802390,Fresh Step Crystals Health Monitor Unscented Cat Litter,Fresh Step,$26.98,,7 pounds,"Your feline friend is a mysterious force of fur, but his health shouldn’t be. With Fresh Step Crystals Health Monitoring Unscented Cat Litter, you can easily keep track of potential health issues with its health-monitoring, color-changing crystals. These crystals change color anytime they detect irregularities in your cat’s urine pH, which can indicate problems like UTIs, bladder stones and acidosis. The package has an easy-to-use chart so you can quickly interpret the colors. The litter itself is lightweight and helps manage foul odors like ammonia. Plus, it is completely unscented, so you don’t have to worry about harmful fragrances harming your fur baby.",Non-Rx
659654,https://www.chewy.com/prettylitter-health-monitoring-cat/dp/659646,PrettyLitter Cat Litter,PrettyLitter,$26.99,$25.64,8 pounds,"Keep an eye on your cat’s health with PrettyLitter Cat Litter! Made with highly-absorbent crystals, this litter traps and eliminates odor without harmful perfumes. Its lightweight design makes it easy to scoop and pour—plus, the crystals absorb urine without clumping, so it is even easier to dispose of it. Plus, it is low-dust, so pet parents with respiratory issues can rest easy every time they pour. Additionally, the litter changes color when it detects health problems like urinary tract infections, bladder inflammation, urinary stones, or blood in the urine. It is paw-fect for single or multicat households.",Non-Rx
301489,https://www.chewy.com/dr-elseys-precious-cat-ultra/dp/28977,Dr. Elsey's Precious Cat Ultra Unscented Clumping Clay Cat Litter,Dr. Elsey's,$12.99,$12.34,20 pounds,"Dr. Elsey's Precious Cat Ultra Clumping Cat Litter is a unique formulation that combines the heavy non-tracking granules of Precious Cat Classic with a medium-grain clay. The result is an excellent clumping litter that prevents moisture from reaching the bottom of the tray while providing a clump that will not break down. This cat litter is perfect for multi-cat households and those cat parents with sifting or mechanical litter boxes. With its superior odor control, you can be sure your home will always smell fresh and clean.",Non-Rx
184408,https://www.chewy.com/arm-hammer-litter-slide-easy-clean-up/dp/140849,Arm & Hammer Litter Slide Scented Clumping Clay Cat Litter,Arm & Hammer Litter,$20.99,$19.94,29.7 pounds,"Arm & Hammer Slide Non-Stop Odor Control Scented Clumping Clay Cat Litter is the purr-fect product to keep your cat’s litter box smelling fresh. Made of odor absorbing materials and infused with paw-erful Arm & Hammer baking soda crystals, this non-stick litter is designed to destroy odors on contact and eliminate them for up to 10 days.  The low tracking formula is 99.9% dust free—so the litter doesn’t go in your lungs or all over your home as you pour.  The powerful clumping action makes clean up a breeze—but your home will smell fresh even between cleanings with this a-meow-zing litter.",Non-Rx
62132,https://www.chewy.com/tidy-cats-breeze-cat-litter-pellets/dp/47096,Tidy Cats Breeze Cat Litter Pellets Refill,Tidy Cats,$9.79,$9.30,3.8 pounds,"Shave time off your to-do list with a Purina Tidy Cats Breeze Cat Litter Pellets Refill. The unscented cat litter pellets let urine pass through, leaving solid waste on top. This makes scooping your Breeze cat litter system a snap. Plus, the 99.9 percent dust free cat litter pellets pour cleanly into your cat litter box and are low-tracking, helping to keep down the mess around her box. Breeze pellets make life better for your furry friends, too. The innovative pellets wow with out-of-this world odor control and are great for households with multiple cats, helping keep your feline family happy and comfy. Check litter box chores off your list with this anti-tracking pellet cat litter, made to work with the Tidy Cats Breeze litter system (sold separately).",Non-Rx
325460,https://www.chewy.com/arm-hammer-litter-forever-fresh/dp/351732,"Arm & Hammer Litter Forever Fresh Lavender Clumping Cat Litter, 18-lb box",Arm & Hammer Litter,$15.99,,18 pounds,"Keep your cat’s commode smelling fresh with Arm & Hammer Forever Fresh Clumping Scented Cat Litter, Multi-Cat 18lb with Pet Friendly with Essential Oils! Made of odor absorbing microgranules, this litter is 99% dust free, making it easy on your lungs and your home as you pour. Infused with powerful baking soda crystals, this litter is designed to eliminate urine and feces odors on contact, so your home doesn’t smell each time your pal relieves himself. Additionally, it has a subtle, refreshing scent derived from pet-safe lavender essential oil, making it the ultimate smell reduction litter for your cat. Its large quantity lets your supplies last through multiple litterbox cleanings. Its anti-tracking design and clumping action makes it paw-fect for multicat households.",Non-Rx
183457,https://www.chewy.com/fresh-step-clean-paws-multi-cat/dp/168412,Fresh Step Clean Paws Multi-Cat Scented Clumping Clay Cat Litter,Fresh Step,$22.99,,37.8 pounds,"Does your litter box have a revolving door? Keep an active litter box area smelling extra fur-esh and clean with Fresh Step’s Clean Paws Multi-Cat Clumping Clay Cat Litter—specially designed for busy litter boxes in households with more than one feline friend.  It’s formulated with an Ammonia Block Technology that helps control odors caused by bacteria and helps block unpleasant urine odors. It also contains activated charcoal and plant extracts to help combat stink for up to 10 days of odor control. The larger, high-quality clay particles have a specific shape and density to help the litter stay in the box—not on your floors—while the paw-activated fragrance releases a fresh scent every time your cat steps in her litter box. Plus, the unique ClumpLock technology absorbs liquid and keeps odors contained on contact all while creating tight clumps that are easy to scoop! And since it's 99.9% dust free, the surfaces in your home can stay clean and you and your kitty can breathe easy.",Non-Rx
105590,https://www.chewy.com/frisco-multi-cat-fresh-scented/dp/133043,Frisco Multi-Cat Fresh Scented Clumping Clay Cat Litter,Frisco,$17.99,$17.09,40 pounds,"Frisco Multi-Cat Fresh-Scented Clumping Clay Cat Litter is the pet-preferred clay litter that gives around-the-clock odor control for multi-cat households. Special odor-neutralizing technology fights strong odors instantly, and each swipe of the paw releases a fresh, clean scent. With Frisco’s hard-clumping litter, you can easily scoop out the box and dispose of the clumps without making a mess. This low-dust formula has a dirt-like texture that’s perfectly soft on tender kitty paws. And because it’s low tracking, you won’t be spending all your time cleaning up litter trails. Frisco Fresh Scent litter features a light, soft fragrance that won’t overwhelm your space, because it’s only activated when your kitty touches the litter and gets down to business. It’s ideal for homes with multiple cats and can be used in both traditional and mechanical litter boxes.",Non-Rx
46674,https://www.chewy.com/arm-hammer-litter-multi-cat-strength/dp/28688,"Arm & Hammer Litter Multi-Cat Strength Clean Burst Clumping Litter, 40-lb box",Arm & Hammer Litter,$18.99,,40 pounds,"Keep your cat’s commode smelling fresh with Arm & Hammer Multi-Cat Superior Odor Control with Clean Burst Clumping Cat Litter! Made of odor absorbing clay, this litter is 99% dust free, making it easy on your lungs and your home as you pour. Infused with baking soda crystals and ammonia odor neutralizers, this litter is designed to eliminate odors on contact, so your home doesn’t smell each time your pal relieves himself. Additionally, it has a subtle, refreshing scent, making it the ultimate smell reduction litter for your cat. Its anti-tracking design and clumping action makes it paw-fect for multicat households as well.",Non-Rx
67033,https://www.chewy.com/arm-hammer-litter-double-duty-scented/dp/51964,"Arm & Hammer Litter Double Duty Scented Clumping Clay Cat Litter, 40-lb box",Arm & Hammer Litter,$18.99,,40 pounds,"Keep your cat’s commode smelling fresh with Arm & Hammer Double Duty Dual Advanced Odor Control Scented Clumping Cat Litter! Made of odor absorbing clay, this litter is 99% dust free, making it easy on your lungs and your home as you pour. Infused with powerful baking soda crystals, this litter is designed to eliminate urine and feces odors on contact, so your home doesn’t smell each time your pal relieves himself. Additionally, it has a subtle, refreshing scent, making it the ultimate smell reduction litter for your cat. It even has an easy-pour spout that makes refilling easier. Its anti-tracking design and clumping action makes it paw-fect for keeping households clean as well.",Non-Rx
61630,https://www.chewy.com/fresh-news-unscented-non-clumping/dp/46598,Fresh News Unscented Non-Clumping Paper Cat Litter,Fresh News,$21.99,$20.89,25 pounds,Fresh News Unscented Non-Clumping Paper cat litter provides outstanding odor control and superior absorption. The paper moisture absorbing pellets retain their form allowing you to see and scoop the soiled areas while reducing tracking around your home.,Non-Rx
80289,https://www.chewy.com/fresh-step-simply-unscented-clumping/dp/108129,Fresh Step Simply Unscented Clumping Clay Cat Litter,Fresh Step,$11.69,,14 pounds,"Help stop stink at the source with Fresh Step’s Simply Unscented Clumping Clay Cat Litter. This vet recommended formula is completely free from added fragrances and dyes to give you peace of mind. And the activated charcoal can neutralize odors for up to 10 days and help prevent the growth of bacterial odor on litter! This high-quality clay formula is 99.9% dust-free to help keep surfaces cleaner and air clearer and it’s made with a handy ClumpLock Technology that helps absorb liquid quickly and traps odors, creating tight clumps, so scooping is paw-sitively easy for you!",Non-Rx
141529,https://www.chewy.com/petsafe-scoopfree-premium-crystal/dp/168435,"PetSafe ScoopFree Premium Crystal Litter 2-Pack, Blue",PetSafe,$24.99,$23.74,9 pounds,"When it comes to your cat’s litter box, enjoy less struggles and more snuggles with PetSafe ScoopFree Premium Scented Non-Clumping Crystal Cat Litter! Just one bag can last up to 30 days in a single-cat household. Crystal litter works by absorbing urine and drying solid waste, helping remove odors up to five times faster than clumping clay litter. The low-tracking, lightly scented crystals resist sticking to your cat’s feet and are 99% dust free. Plus, each bag comes pre-portioned for the purr-fect fit!",Non-Rx
129035,https://www.chewy.com/frisco-multi-cat-unscented-clumping/dp/131279,Frisco Multi-Cat Unscented Clumping Clay Cat Litter,Frisco,$9.99,$9.49,20 pounds,"Frisco Multi-Cat Unscented Clumping Clay Cat Litter is made of natural clay that forms hard clumps for easy scooping. The granules create a powerful bond to lock in moisture and prevent any liquid from getting to the bottom of the litter box. This litter is specially formulated to neutralize odors quickly and is low tracking, so there’s less mess and no scattered litter trails. It’s hypo-allergenic to common allergens such as dust, plant proteins and fragrances. Frisco Multi-Cat is the pet-preferred, heavy-duty litter that’s ideal for sifting and mechanical boxes, and is highly effective in multiple-cat households.",Non-Rx
113555,https://www.chewy.com/arm-hammer-litter-slide-multi-cat/dp/140853,Arm & Hammer Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Arm & Hammer Litter,$21.40,$20.33,28 pounds,"Arm & Hammer Litter Slide Multi-Cat Scented Clumping Clay Cat Litter is the purr-fect way to keep your cat’s litter box fresh and clean! This low-dust, low tracking, clumping litter features moisture activated micro-granules and odor absorbing materials to help control litter box odors for up to seven days.  The non-stick litter pours easily and creates tight clumps for convenient cleanup.",Non-Rx
253250,https://www.chewy.com/frisco-multi-cat-fresh-scented/dp/133042,Frisco Multi-Cat Fresh Scented Clumping Clay Cat Litter,Frisco,$9.99,$9.49,20 pounds,"Frisco Multi-Cat Fresh-Scented Clumping Clay Cat Litter is the pet-preferred clay litter that gives around-the-clock odor control for multi-cat households. Special odor-neutralizing technology fights strong odors instantly, and each swipe of the paw releases a fresh, clean scent. With Frisco’s hard-clumping litter, you can easily scoop out the box and dispose of the clumps without making a mess. This low-dust formula has a dirt-like texture that’s perfectly soft on tender kitty paws. And because it’s low tracking, you won’t be spending all your time cleaning up litter trails. Frisco Fresh Scent litter features a light, soft fragrance that won’t overwhelm your space, because it’s only activated when your kitty touches the litter and gets down to business. It’s ideal for homes with multiple cats and can be used in both traditional and mechanical litter boxes.",Non-Rx
246903,https://www.chewy.com/tidy-cats-free-clean-unscented/dp/168307,Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter,Tidy Cats,$22.98,,40 pounds,"Skip the scents and odors and fill your cat’s litter box with the Purina Tidy Cats Clumping Cat Litter. Totally free of any fragrances or dyes, it packs all the funk-fighting power with none of the extra fluff. The TidyLock technology uses activated charcoal to absorb and lock away odors, leaving your home smelling fresh and inviting. It’s formulated to form tight, strong clumps for easy cleaning, and is 99.9% dust-free, so there’s no mess to clean up when you fill the litter box. Bring on the purrs and happy paws with every litter stop!",Non-Rx
246902,https://www.chewy.com/tidy-cats-free-clean-lightweight/dp/168311,Tidy Cats Free & Clean Lightweight Unscented Clumping Clay Cat Litter,Tidy Cats,$30.56,,17 pounds,"Win the war against litter smells with Purina Tidy Cats LightWeight Free & Clean Unscented With Ammonia Blocker Clumping Multi Cat Litter. This unscented cat litter steps up to meet the needs of both you and your feline friends. The lightweight cat litter has absolutely no fragrances or dyes, and it's low dust to pour easily into the litter box. Activated charcoal in the clay cat litter absorbs odors on contact, while an Ammonia Blocker stops ammonia odor in its tracks for 14 days when used as directed. The odor control cat litter helps keep your home smelling fresh, and it helps lock in moisture, keeping your furry family comfy too. Weighing half as much as the leading clay clumping cat litter, Tidy Cats lightweight cat litter is also easy to carry, pour and store. Taking care of the litter box is a snap when you use this unscented lightweight cat litter for your whole cat family. It's made by Tidy Cats, the brand most often recommended and personally used by veterinarians.",Non-Rx
49106,https://www.chewy.com/tidy-cats-instant-action-unscented/dp/30098,Tidy Cats Instant Action Unscented Non-Clumping Clay Cat Litter,Tidy Cats,$17.84,,40.8 pounds,"Spend less time cleaning the litter box and enjoy more quality time with your cat companions when you use Purina Tidy Cats Non-Clumping Instant Action Immediate Odor Control Cat Litter. The simple, hassle-free form makes this litter virtually maintenance-free for up to a week, and the immediate odor control leaves your litter box smelling fresh. The moisture-activated odor control system means this litter goes to work quickly, neutralizing ammonia odors. This litter is formulated for multiple cats, so each one of your feline friends can feel comfortable in their home. This means they can use any litter box in the house without being overwhelmed by strong scents. Fill up their litter boxes with this clay cat litter for high-speed freshness that will stick around, and take comfort knowing that the low-dust composition helps provide a clean litter box.",Non-Rx
90000,https://www.chewy.com/tidy-cats-lightweight-glade-scented/dp/117697,Tidy Cats Lightweight Glade Scented Clumping Clay Cat Litter,Tidy Cats,$15.28,,8.5 pounds,"Bring in the big guns in litter odor control with Purina Tidy Cats LightWeight With Glade Clear Springs Clumping Multi Cat Litter. With the power of Glade, this lightweight litter defends against strong smells, fighting ammonia, urine and fecal odors and keeping your litter boxes smelling fresh. The scented litter leaves behind a Glade Clear Springs scent and a powerful Ammonia Blocker stops ammonia odor in its tracks for 14 days when used as directed. The low dust cat litter pours easily into the cat box and forms strong, tight clumps that make scooping easy. Plus, the scoopable cat litter weighs less than leading clumping kitty litter, making it a snap to carry and pour. It's great for your whole cat family, giving you a powerful odor control cat litter and locking down moisture to keep your kitties dry and comfy. With this lightweight litter, it's easy to check litter box cleaning off of your to-do list and get back to spending more time with your kitties.",Non-Rx
47421,https://www.chewy.com/fresh-step-febreze-scented-non/dp/29106,Fresh Step Febreze Scented Non-Clumping Clay Cat Litter,Fresh Step,$10.99,,21 pounds,Keep your house smelling clean and not like a litter box with Fresh Step Scented Non-Clumping Clay Cat Litter with Febreze. This non-clumping formula uses activated carbon to eliminate odors and weighs 30% less than other clay litters. It absorbs liquids quickly and traps odors by filtering them out. This low dust formula also makes for cleaner surfaces and air while leaving a paw-activated fresh scent every time your furry friend uses her box. Cleaning up after your furry friend doesn’t have to be a hassle with Fresh Step Scented Non-Clumping Clay Cat Litter with Febreze.,Non-Rx
49107,https://www.chewy.com/tidy-cats-247-performance-scented-non/dp/30099,"Tidy Cats 24/7 Performance Scented Non-Clumping Clay Cat Litter, 10-lb bag",Tidy Cats,$5.74,,10.2 pounds,"Spend more quality time with your cats and less time around their litter boxes with Tidy Cats Non-Clumping 24/7 Performance Long Lasting Odor Control Cat Litter. The extended-release deodorizing system works to keep unpleasant odors at bay near your cats' litter boxes, and the triple odor protection technology keeps your home smelling fresh and clean. This non-clumping kitty litter formula absorbs moisture to keep your cats dry and comfortable, so they're more willing to use their litter boxes each day. This litter is formulated for multiple cat households, and it delivers long-lasting litter odor control so you can change your litter tomorrow (or the next day) while still keeping odors under control. Fill each cats' litter box with this Tidy formula, and let them know you care about their personal care and happiness.",Non-Rx
78024,https://www.chewy.com/arm-hammer-litter-clump-seal-multi/dp/105865,Arm & Hammer Litter Clump & Seal Multi-Cat Scented Clumping Clay Cat Litter,Arm & Hammer Litter,$12.42,,14 pounds,"Arm & Hammer Litter Clump & Seal Multi-Cat Scented Clumping Clay Cat Litter is the purr-fect way to keep your cat’s litter box smelling fresh.  Made of odor absorbing materials and infused with powerful odor neutralizers plus Arm & Hammer baking soda crystals, this litter is designed to eliminate odors on contact for up to seven days—keeping your home smelling fur-esh in between cleanings. This litter is 99.9% dust free and features a low tracking formula—so it stays in the litter box where it belongs.  The powerful clumping action makes clean up a-meow-zingly easy, especially if you have multiple fur-babies.",Non-Rx
305404,https://www.chewy.com/frisco-attractant-multi-cat-clumping/dp/331725,Frisco Attractant Multi-Cat Clumping Clay Cat Litter,Frisco,$25.99,$24.69,40 pounds,"If your kitty isn’t quite loving their litter, you can make litter a little more attractive, literally. This clumping clay litter is formulated to entice your cat to use their litter box with a combination of ideal textures and an herbal scent. The fast-clumping action makes it easy to scoop, and with superior odor control, well, your nose will thank us later. You can use this litter to slowly help train kitty to take up healthy potty habits. Make bathroom time more comfortable for your feline friend with an attractant litter designed just for picky cats.",Non-Rx
62134,https://www.chewy.com/tidy-cats-247-performance-scented/dp/47098,Tidy Cats 24/7 Performance Scented Clumping Clay Cat Litter,Tidy Cats,$9.99,,15.3 pounds,"Get litter box odors under control when you use Purina Tidy Cats Clumping Cat Litter in your cat family's litter boxes. Around-the-clock odor control makes this litter ideal for your multiple-cat household, and TidyLock Protection helps lock away strong ammonia, urine and fecal odors to keep your home smelling fresh and clean. With long-lasting odor control, this clumping cat litter lets you spend more time playing with your feline friends and less time dealing with their litter boxes. Strong clumping action makes scooping a quick and easy task. Keep your cats' corner of the home a pleasant and inviting space, and fill each box with powerful litter that works hard day and night to keep odors at bay. With hassle-free cleanup and a simple-to-use form, this clumping cat litter lets you check litter maintenance off of your pet parent to-do list each week.",Non-Rx
332507,https://www.chewy.com/worlds-best-lavender-scented-clumping/dp/35792,World's Best Lavender Scented Clumping Corn Cat Litter,World's Best,$18.35,$17.43,15 pounds,"Say goodbye to mediocre clay pellets and hello to the World's Best Cat Litter. Made with 100% all-natural scented lavender oil, this super-clumping litter is ideal for multiple cat homes and pet parents who prefer a scented litter. So, you can spare your home from that foul ammonia smell, and cleanup becomes a breeze with this fast-clumping formula! A natural, compressed corn formula is completely free of silica dust, so you and your family can breathe easy. This 99% dust-free litter won't disturb your pouring with a dusty cloud! Plus, this formula is environmentally friendly—totally flushable, and safe for both septic and sewer systems. Feel good about what's in your litter box with this pet, people and planet friendly litter.",Non-Rx
332506,https://www.chewy.com/worlds-best-multi-cat-unscented/dp/30237,World's Best Multi-Cat Unscented Clumping Corn Cat Litter,World's Best,$18.35,$17.43,15 pounds,"Say goodbye to mediocre clay pellets and hello to the World's Best Cat Litter. This powerful litter instantaneously traps odors left behind by your feline friend, and forms tight, easy-to-scoop clumps on contact. That means you can spare your home from that foul ammonia smell and cleanup becomes a breeze! A natural, compressed corn formula is completely free of silica dust, so you and your family can breathe easy. This 99% dust-free litter won't disturb your pouring with a dusty cloud! Plus, this formula is environmentally friendly—totally flushable, and safe for both septic and sewer systems. Feel good about what's in your litter box with this pet, people and planet friendly litter.",Non-Rx
66924,https://www.chewy.com/tidy-cats-glade-tough-scented/dp/51866,Tidy Cats Glade Tough Scented Clumping Clay Cat Litter,Tidy Cats,$19.68,,37.1 pounds,"Bring the power of Purina and Glade odor control to your home with Purina Tidy Cats Clumping Cat Litter. TidyLock technology neutralizes ammonia, urine and fecal odors, keeping each litter box smelling clean and pleasant. With Glade Tough Odor Solutions, this clumping cat litter defends against strong scents, leaving a fresh fragrance behind. It also forms strong, tight clumps for quick cleanups. Formulated for multiple cats, this litter stands up to regular use by all your feline family members, and the moisture-locking technology keeps them dry, comfortable and willing to use their boxes each day. Check kitty litter box cleaning off of your list with this powerful odor-control solution, and get back to spending more quality time with your beloved cat companions.",Non-Rx
