item_number,url,title,brand,advertised_price,autoship_price,weight,desc,Prescription
106290,https://www.chewy.com/horsemens-pride-all-natural-himalayan/dp/133726,Horsemen's Pride All-Natural Himalayan Salt on a Rope Salt Block Horse Treat,Horsemen's Pride,$7.27,,2.2 pounds,"Horsemen's Pride Salt on a Rope Horse Treat helps reduce boredom while giving your horse the nutrients she needs. This horse treat features pure Himalayan salt that is incredibly dense to resist breakage from biting, making it last much longer than softer salt snacks. This beneficial treat helps your horse meet her sodium and chloride requirements for overall health—important year round, but especially when the weather warms up. Horsemen's Pride Salt on a Rope Horse Treat will keep your galloping friend healthy, happy and satisfied.",Non-Rx
210448,https://www.chewy.com/ultracruz-dermacare-dogs-cats-horses/dp/237036,"UltraCruz DermaCare for Dogs, Cats, Horses & Small Pets",UltraCruz,$59.31,$56.34,,"UltraCruz DermaCare Pet Wound Care. This unique ointment is crafted to be safe to use on all animals, including pets and livestock to reduce healing time from minor wounds. It can help treat scrapes, burns, abrasions, minor cuts and more. Made as a hydrogel formula that contains alcohol, sodium bicarbonate and castor oil, it provides a healing barrier on your animal’s wound to protect it from contaminants. It has also been known to promote rapid hair regrowth. Your pet pal will be sure to appreciate the extra attention and you’ll be happy to see him back to his normal self.",Non-Rx
214642,https://www.chewy.com/source-original-dry-meal-formula-skin/dp/241209,"Source Original Dry Meal Formula Skin, Coat & Hoof Care Powder Horse Supplement",Source,$143.49,$136.32,30 pounds,"Offer your neighing neighbor a rich source of micronutrients with this Source Original Dry Meal Formula Horse Supplement! This powdered formula is made up of a select variety of dehydrated cold-water seaweed meals that have been picked, harvested and dried in low temperatures to help preserve the naturally occurring micronutrients. These help promote a shiny coat, strong and flexible hooves and increased stamina!",Non-Rx
131783,https://www.chewy.com/tough-1-all-natural-himalayan-rock/dp/158827,Tough-1 All-Natural Himalayan Rock Salt Block Horse Treat,Tough-1,$8.60,,2.2 pounds,"The Tough-1 Himalayan Rock Salt Block comes straight from the Himalayan Mountains. This 100% natural treat provides your horse with iron, potassium and magnesium in a block he’s sure to love. These essential vitamins are vital in maintaining your horse’s health and there’s no easier way to provide those nutrients than through an enticing treat. The rock-hard design is difficult for your horse to break, ensuring it’s safe and long-lasting. Plus, this salt block is much more weather-resistant so it’ll last longer outside than other salt licks!",Non-Rx
294539,https://www.chewy.com/durvet-ivermectin-paste-187-apple/dp/261108,"Durvet Ivermectin Paste 1.87% Apple Flavor Horse Dewormer, 6.08-gm tube",Durvet,$21.98,,,"For use in animals only. Warning: FDA HAS NOT APPROVED Ivermectin for preventing or treating COVID-19 in humans. Help protect your horse from pesky pests with Durvet Ivermectin Paste Apple Flavor Horse Dewormer, 6.08-gm 1.87% tube! This gel-like treastment is formulated for oral use only and helps control bots, small strongyles, long strongyles, pinworms, hairworms, ascarids, large-mouth stomach worms, lungworms, intestinal threadworms and even summer sores and dermatitis. You can use this dewormer on all types of neighing neighbors, including breeding stallions, broodmares and young foals. Easy to feed, it comes in a delicious apple flavor your horse will love.Animal ivermectin products are very different from those approved for humans. Use of animal ivermectin for the prevention or treatment of COVID-19 in humans is dangerous. Click here for more information about Ivermectin and COVID-19.",Non-Rx
154147,https://www.chewy.com/panacur-equine-paste-10-horse/dp/180915,"Panacur Equine Paste 10% Horse Dewormer, 25g",Panacur,$10.99,,,"Help your equine feel better with Panacur Paste for Horses. This gel is prescribed to help control bloodworm infestations—specifically large and small strongylus, pinworms and roundworms. It may even help during the third stage of small strongylus, if used early enough. It's safe for horses of all ages and sizes, plus comes in a unique apple-cinnamon flavor that makes administration easy—and even enjoyable—for your horse.",Non-Rx
238860,https://www.chewy.com/tuffrider-comfy-mesh-horse-fly-sheet/dp/265346,TuffRider Comfy Mesh Horse Fly Sheet,TuffRider,$34.95,,,Remember to measure for the perfect fit. You’ll have one happy horse when she hangs out in the TuffRider Comfy Mesh Horse Fly Sheet. This comfortable and breathable horse fly sheet helps keep flies and insects off your pal. It also provides about 50% UV protection against the sun’s harsh and coat-fading rays. It’s designed with your horse’s comfort in mind—including stainless steel twin-buckle chest closures and a smooth lining at the shoulders to help prevent rubbing.  The low cross surcingles and removable leg straps are adjustable for the perfect fit. And this soft polyester mesh sheet is machine washable for easy cleaning. It’s a great way to keep your equine companion comfy and bug-bite-free!,Non-Rx
219108,https://www.chewy.com/happy-hounds-bailey-rectangle-pillow/dp/245649,Happy Hounds Bailey Rectangle Pillow Dog Bed w/ Removable Cover,Happy Hounds,$41.99,,6 pounds,"Every dog has his day—and also his favorite bed! Give your dog his new go-to nap spot with the Happy Hounds Bailey Rectangle Pillow Dog Bed. This deluxe rectangle pillow bed is durable and decorative, including double-sewn boxed edges and a cord trim for contrast. The reversible design lets you get the most out of this bed, and the heavy-duty microfiber fabric is water and stain resistant. The cover is removable, machine-washable and has a hefty hidden zipper—a good feature for pups who have a knack for finding things to chew on! Filled with 100% post-consumer recycled poly-fiber fill, this snuggly bed is a great eco-friendly option. Let the epic naps begin!",Non-Rx
768638,https://www.chewy.com/furhaven-plush-suede-full-support/dp/278307,FurHaven Plush & Suede Full Support Orthopedic Sofa Dog & Cat Bed,FurHaven,$54.99,,5.2 pounds,"Give your furbaby a fun, comfortable spot to relax with the FurHaven Plush & Suede Full Support Orthopedic Sofa Dog & Cat Bed. Modeled after human furniture, this pet bed is great for dogs and cats of all sizes and mobility levels. The beds orthopedic foam base makes for a soft yet supportive sleeping surface that cradles joints and pressure points. Its luxuriously smooth faux suede exterior mimics the style and comfort of your pets favorite spot on your couch. Theres also no need to worry about pet odor on your furnituresimply remove the beds cover and wash it with the rest of your laundry. Available in multiple colors and sizes, the the FurHaven Plush & Suede Sofa Dog & Cat Bed is a great addition to any furry family.",Non-Rx
245785,https://www.chewy.com/happycare-textiles-rectangle/dp/272261,HappyCare Textiles Rectangle Orthopedic Bolster Cat & Dog Bed,HappyCare Textiles,$29.33,,3.5 pounds,"The HappyCare Textiles Rectangle Orthopedic Bolster Cat and Dog Bed helps support your furry friend for a solid night of snoozing! It features a low bolster design so your pal can easily step in and out of this comfy sleeping spot. The super-soft fabric creates a dreamy place for snuggling and the classic rectangle design looks good in any room of the house. And when it’s time to clean up, just remove the supportive orthopedic insert and pop it into the washing machine. It’s the paw-fect place for your best bud to get some quality nap time in!",Non-Rx
265995,https://www.chewy.com/furhaven-plush-suede-orthopedic-sofa/dp/154591,FurHaven Plush & Suede Orthopedic Sofa Cat & Dog Bed,FurHaven,$39.99,,6 pounds,"Curling up for a quick nap or a long night’s rest has never felt better when your sleepy pet has the FurHaven Plush & Suede Orthopedic Sofa Cat & Dog Bed. This high-quality bed is designed for maximum comfort with a soft, plush faux fur sleeping surface and a dense, medical-grade orthopedic foam base. The egg-crate foam allows for better airflow and gently cradles his entire body in near weightless luxury to relieve pressure on his joints for a deep, soothing sleep. Three suede side bolsters provide a comfy spot to rest his head and offer back support for your cuddling pal, while the open side allows small, older or arthritic pets to easily climb in and out of the bed. Whatever position your pet prefers to sleep in, they’ll find nothing but comfort and sweet dreams!",Non-Rx
244625,https://www.chewy.com/furhaven-velvet-waves-perfect-comfort/dp/271100,FurHaven Velvet Waves Perfect Comfort Orthopedic Sofa Cat & Dog Bed,FurHaven,$57.99,,6 pounds,"If your furry friend loves to cuddle and feel cozy, then she will love snuggling up in this FurHaven Velvet Waves Perfect Comfort Orthopedic Sofa Cat & Dog Bed. Designed with oversized, velvet-soft bolsters, this bed provides your paw-tner with a comfortable place to rest and relax. The bolsters are lined with plush faux fur and have an insulating filling. However, the comfort really comes into play with the orthopedic foam base that supports your pet’s joints and pressure points to help improve her overall circulation. And for your convenience, the zippered cover is completely removable and washable.",Non-Rx
266248,https://www.chewy.com/best-friends-by-sheri-original/dp/292672,Best Friends by Sheri The Original Calming Donut Dog Bed & Throw Dog Blanket,Best Friends by Sheri,$49.99,,2 pounds,"Best Friends by Sheri The Original Calming Donut Dog Bed & Throw Dog Blanket is the paw-fect cozy bundle to help your furry friend get the restorative rest she needs. She’ll get to enjoy The Original Calming Shag Donut Cuddler bed and the matching blanket that’s undeniably soft. The self-warming bed is cozy, flexible and finished with a vegan shag fur. Plus, the round shape is great for pets who pre-fur to curl up and burrow.",Non-Rx
178143,https://www.chewy.com/furhaven-comfy-couch-orthopedic/dp/165374,FurHaven Comfy Couch Orthopedic Bolster Dog Bed w/Removable Cover,FurHaven,$59.99,,6.7 pounds,"Give your four-legged family member a perfect new snuggle spot with the supportive comfort of the FurHaven Comfy Couch Orthopedic Sofa Dog Bed. With a peak and valley design to promote optimal airflow, cushiony orthopedic egg-crate foam for pressure point relief, and bolstered soft-sided walls, your pet will be napping in the lap of luxury in any position that he chooses. And with this comfy sofa bed, your pup or kitty can claim their own slumber zone in the house or you can place it on the couch next to you for sharing space with your furry friend without having to worry about fur or dander ending up on your furniture. Plus, the plush faux fur surface feels oh-so-nice on delicate paws and noses!",Non-Rx
266013,https://www.chewy.com/furhaven-quilted-orthopedic-sofa-cat/dp/154613,FurHaven Quilted Orthopedic Sofa Cat & Dog Bed w/ Removable Cover,FurHaven,$29.99,,3 pounds,"Curling up for a quick nap or a long night’s rest has never felt better when your sleepy pet has the FurHaven Quilted Orthopedic Sofa Cat & Dog Bed w/ Removable Cover. This high-quality bed is designed for maximum comfort with a soft, quilted sleeping surface and a dense, medical-grade orthopedic foam base. The egg-crate foam allows for better airflow and gently cradles her entire body in near weightless luxury to relieve pressure on her joints for a deep, soothing sleep. Three suede side bolsters provide a comfy spot to rest her head and offer back support for your cuddling pal, while the open side allows small, older or arthritic pets to easily climb in and out of the bed. Whatever position your pet prefers to sleep in, they’ll find nothing but comfort and sweet dreams!",Non-Rx
111415,https://www.chewy.com/furhaven-nap-ultra-plush-orthopedic/dp/138750,FurHaven NAP Ultra Plush Orthopedic Deluxe Cat & Dog Bed w/Removable Cover,FurHaven,$44.99,,5 pounds,"Give weary pets a place to rest with the FurHaven NAP Ultra Plush Orthopedic Deluxe Cat & Dog Bed w/Removable Cover. Filled with a supportive and cushioning convolute foam, otherwise known as “egg crate” foam, the unique material helps to evenly distribute your pet’s weight while alleviating the painful pressure on his muscles and joints. It’s topped with a silky-soft faux fur that he’ll love to snuggle up on, and the bonus of the foam core is that it keeps him warm in the winter and cool in the summer. Great for senior and disabled pets, the “step-on” design allows them to easily mount without the need to jump.",Non-Rx
242785,https://www.chewy.com/furhaven-plush-deluxe-chaise/dp/165384,FurHaven Plush Deluxe Chaise Orthopedic Cat & Dog Bed w/Removable Cover,FurHaven,$114.99,,12.5 pounds,"With the FurHaven Plush & Velvet Deluxe Chaise Lounge Orthopedic Dog & Cat Bed you can pamper your pet while he sleeps, thanks to a luxuriously plush sleep surface surrounded by velvety bolsters on two sides. With a design that hides dirt and pet dander better than traditional pet beds, this chaise lounge also adds a chic flair to your home’s décor while its L-shape provides the perfect napping haven for your furry friend. And the soothing comfort of the orthopedic egg-crate foam base relieves aching joints, prevents painful pressure points, and bolsters your pet’s neck and spine with the pillowed edge as he happily snoozes the hours away. Plus, the cushy sleeping surface feels oh-so-nice on delicate paws and noses!",Non-Rx
99229,https://www.chewy.com/frisco-steel-framed-elevated-dog-bed/dp/126779,Frisco Steel-Framed Elevated Dog Bed,Frisco,$25.66,,7.04 pounds,"Give your dog the best rest they deserve after a long walk, a day of play, or just quality time with the family with this steel-framed elevated dog bed, from Frisco by Chewy! It features a sturdy, powder-coated steel frame and a durable, PVC-coated fabric sleeping surface that’s made to last. The tight, breathable fabric provides an added level of comfort and support that also keeps your dog cool and won't sag after extended use. The skid-resistant feet provide extra stability during movement, making this ultra-comfortable bed ideal for use on various surfaces, indoors or outside. It’s easy to assemble and just as easy to clean, with surfaces that don’t cling to dirt and grime.",Non-Rx
245759,https://www.chewy.com/happycare-textiles-rectangle-ultra/dp/272230,HappyCare Textiles Rectangle Ultra-Soft Bolster Cat & Dog Bed,HappyCare Textiles,$35.62,,4.5 pounds,Surround your sleepy pal with the snuggly softness of the HappyCare Textiles Rectangle Ultra-Soft Bolster Cat and Dog Bed. This cozy bed is designed for comfort from the inside out. It features plush material and a bulky filling on the inside for a super-comfortable sleeping spot. The outside is covered in durable oxford fabric to provide even more dreamy softness for your furry sidekick to snooze on. The entire bed can be placed in the washing machine for easy-breezy cleaning. It also features an anti-slip bottom to help it stay in place on slippery surfaces—especially helpful if your pal likes to chase sheep in his dreams instead of counting them!,Non-Rx
756942,https://www.chewy.com/archstone-pets-flat-bolster/dp/756918,"Archstone Pets Flat Bolster Rectangular Cat & Dog Crate Bed, Gray",Archstone Pets,$32.99,,2.3 pounds,"Keep your furry friend nice and cozy with Archstone Pets Flat Bolster Rectangular Cat & Dog Crate Bed! Made with soft, polyester materials, this plush rectangular bed has a comfortable bolster that helps your pet feel safe and secure whenever he curls up to take a snooze. The padded, raised edge is also the paw-fect pillow, so your kitty or pup can lounge around at his leisure. The soft materials insulate your pal’s body heat so he can stay nice and warm during cooler months. Plus, this bed is completely machine washable, so you can keep it clean anytime your buddy makes a mess. Its lightweight design makes it easy to transport or put into storage when not in use.",Non-Rx
68873,https://www.chewy.com/coolaroo-steel-framed-elevated-dog/dp/53801,Coolaroo Steel-Framed Elevated Dog Bed,Coolaroo,$24.12,,8 pounds,"Treat your furry friend to the comfort he deserves with the Coolaroo Steel-Framed Elevated Dog Bed. This bed is elevated off the ground and is made from a breathable fabric, which helps increase airflow and keep your pet cool. Not only does this bed help create a healthier environment, thanks to the fabric that’s resistant to fleas, mites, mold and mildew, but it also helps create a more comfortable resting spot by reducing stress on your pet’s joints. The cover fabric is 100% recyclable, lead- and phthalate-free, GREENGUARD certified and easy to clean—simply hose it off with water. And since the lightweight, steel frame is powder-coated, this bed is great for indoor and outdoor use. It’s also easy to replace the cover with a new one (sold separately in a variety of sizes and colors)! This Coolaroo bed is paw-fect for dogs and cats of all sizes, breeds and weights.",Non-Rx
330965,https://www.chewy.com/furhaven-calming-cuddler-long-fur/dp/281286,FurHaven Calming Cuddler Long Fur Donut Bolster Dog Bed,FurHaven,$57.35,,7.4 pounds,"Give your canine companion a peaceful space to rest her head with the FurHaven Calming Cuddler Long Fur Donut Bolster Dog Bed. It is expertly designed to soothe anxiety and promote deeper and more restorative sleep for your pooch. This high-quality donut-shaped pet bed features deep bolstered edges that create cozy pockets of extra warmth, perfect for nest-loving pups to cuddle into, but still comfortable enough for pups who like to sprawl or sleep belly up. Your four-legged friend will love the luxurious and plush long vegan fur that is soft on snouts and paws––and you’ll love that it’s washable for easy care.",Non-Rx
336349,https://www.chewy.com/best-friends-by-sheri-original/dp/172571,Best Friends by Sheri The Original Calming Shag Fur Donut Cuddler Cat & Dog Bed,Best Friends by Sheri,$28.34,,2.18 pounds,"What’s more dog-licious than a donut? A donut shaped bed! Best Friends by Sheri The Original Calming Shag Donut Cat and Dog Bed has an innovative cuddler shag design that provides better sleep, supports joints and offers a calming, self-warming effect. This donut cuddler is carefully crafted and filled with CoziLOFT fibers to provide optimal neck, joint and muscle support for your best bud. Plus, it instantly envelops your pal in premium, soft, luxurious comfort. The poly filling keeps its loft up to three times longer than standard pet beds–providing longer comfort, support and aesthetic appeal. This calming pet bed encourages deep sleep and is purr-fect for pets who like to burrow, cuddle and snuggle. The water and dirt-resistant bottom helps prevent messes from reaching your floors. When accidents happen, just toss the shell or bed into your washing machine for easy clean up.",Non-Rx
266255,https://www.chewy.com/best-friends-by-sheri-calming-lux-fur/dp/219928,Best Friends by Sheri Calming Lux Fur Donut Cuddler Bolster Cat & Dog Bed,Best Friends by Sheri,$69.99,,6 pounds,"What’s more dog-licious than a donut? A donut shaped bed! Best Friends by Sheri The Original Calming Donut Lux Cat and Dog Bed has an innovative cuddler shag design that provides better sleep, supports joints and offers a calming, self-warming effect. This donut cuddler is carefully crafted and filled with CoziLOFT fibers to provide optimal neck, joint and muscle support for your best bud. Plus, it instantly envelops your pal in premium, soft, luxurious comfort. The poly filling keeps its loft up to three times longer than standard pet beds–providing longer comfort, support and aesthetic appeal. This calming pet bed encourages deep sleep and is purr-fect for pets who like to burrow, cuddle and snuggle. The water and dirt-resistant bottom helps prevent messes from reaching your floors. When accidents happen, just toss the shell or bed into your washing machine for easy clean up.",Non-Rx
333869,https://www.chewy.com/frisco-farmhouse-rectangular-bolster/dp/360114,Frisco Farmhouse Rectangular Bolster Dog Bed w/ Removable Cover,Frisco,$49.99,,7.03 pounds,"Let your furry friend get their best snooze on with this farmhouse rectangular bolster dog bed from Frisco, by Chewy. The plush fabric is super soft, and the foam cushion will have them counting sheep in no time. The polyester filled bolster adds extra support while also giving them a little chin rest for when they want to see what’s going on in the house. This dog bed is offered in three large sizes for the biggest of sleepers. It also comes with a removable cover that’s washing-machine friendly, so you can get it cleaned and back to your pet asap.",Non-Rx
144851,https://www.chewy.com/frisco-sherpa-rectangular-bolster-cat/dp/156557,Frisco Sherpa Rectangular Bolster Cat & Dog Bed,Frisco,$33.51,,3.3 pounds,"The Frisco Sherpa Bolster Rectangular Pet Bed is the ultimate spot for your pet to snuggle up in any time of day. This rectangular-shaped bed has one lower side for easy entry, and gives your pet plenty of room to settle in for a cozy slumber. It’s super soft on the inside and fashionable on the outside with a geometric twill print in soothing sky tones, like blue and yellow. This bold, modern pattern adds a beautiful touch to any home, and it’s sure to complement your existing room décor. The Frisco Sherpa Bolster is cushioned on the inside with a fluffy polyester fiber filling that provides maximum comfort for an afternoon nap, bedtime or just lounging. It’s lined with a cuddly cloud Sherpa, so your pet will be surrounded by complete comfort. The cozy stuffed bolster edges and deep sides also make for a perfect headrest and tranquil place to nestle up in. It’s machine washable, so it’s easy to keep clean and fresh for snoozing.",Non-Rx
326590,https://www.chewy.com/petami-donut-cat-dog-bed-light-gray/dp/352855,PetAmi Donut Cat & Dog Bed,PetAmi,$22.99,,2.2 pounds,"Encircle your pet with the warmth of your love with the Donut Cat & Dog Bed from PetAmi! Made with high-grade 270 GSM of 100% premium microfiber polyester, this tough-yet-cozy pet bed can bring copious comfort for a long time to come. The faux fur sherpa fleece makes this bed incredibly snuggly, and the anti-slip bottom makes sure it doesn’t shift while your pet is getting settled. It’s even machine washable—making cleaning a breeze after several nights of superb shut-eye.",Non-Rx
193291,https://www.chewy.com/best-friends-by-sheri-cozy-cuddler/dp/219919,Best Friends by Sheri Cozy Cuddler Covered Cat & Dog Bed,Best Friends by Sheri,$25.78,,3.4 pounds,"Created with anxious pets in mind, the Best Friends by Sheri Cozy Cuddler Dog & Cat Bed with Blanket is just what your furry friend needs to feel safe and secure. Instead of the run-and-hide-under-the-bed move, your girl can find comfort under the cover of the attached blanket. The cover allows your pet to burrow in while finding extra warmth on those chillier days, or she can sleep on top when she wants to stay cool. An incredibly soft faux-fur interior is designed to be reminiscent of a mother’s coat, bringing your best bud back to those blissful times with Mom. Bolstered walls provide extra head and neck support while the cloud-like comfort is paw-fect for stiff joints and tired legs. She’ll drift off to a dream filled with toys and treats in no time!",Non-Rx
238761,https://www.chewy.com/furhaven-deluxe-oxford-orthopedic/dp/265248,FurHaven Deluxe Oxford Orthopedic Indoor/Outdoor Dog & Cat Bed w/ Removable Cover,FurHaven,$39.99,,5 pounds,"FurHaven Deluxe Oxford Orthopedic Indoor/Outdoor Dog & Cat Bed w/ Removable Cover allows your paw-tner to not only rest comfortably indoors, but outdoors too! Available in many different colors and sizes, this orthopedic bed features a weather-proof cover made from a durable water-resistant coated poly-canvas to help protect the inside materials from weather and moisture. The orthopedic comfort comes into play with the deep convoluted egg-crate foam core, which gently helps to remove pressure from muscles and joints by evenly distributing your pet’s weight. And since, there are no bolsters, it’s easy for older or disabled pets to step onto!",Non-Rx
113298,https://www.chewy.com/frisco-pillow-dog-bed-w-removeable/dp/140608,Frisco Pillow Dog Bed w/ Removeable Cover,Frisco,$34.74,,5.1 pounds,"This ultra-plush pillow pet bed, from Frisco by Chewy, will become your pet’s favorite place to nap or lounge. Whether they meow or bark, your four-legged family members will find the ultra-plush fabric irresistible for settling in for an all-day snooze. It’s stuffed with fluffy polyester-fiber filling for extra cushioning and comfort, and the step-on design makes it easier for small pets and seniors to get in and out of the bed. The outer edge is covered in soft faux suede in a neutral color, so it fits right in with the décor no matter which room it’s in. This comfy bed is machine washable with a removable cover for easy cleaning and care, and it comes in multiple sizes to fit every pet and sleeping style.",Non-Rx
172408,https://www.chewy.com/furhaven-ultra-plush-luxe-lounger/dp/199105,FurHaven Ultra Plush Luxe Lounger Orthopedic Cat & Dog Bed w/Removable Cover,FurHaven,$46.12,,3 pounds,"Give your furry friend with the support he needs with the FurHaven Ultra Plush Luxe Lounger Orthopedic Pet Bed. This ergonomically-designed bed provides therapeutic back and neck support with its unique contoured shape and features a plush sleep surface. It is made from medical-grade orthopedic foam for a soft, yet firm feel for a more restorative night’s rest. The step-on design of this bed also makes it ideal for smaller, older or disabled pets. With a removable cover that is machine washable, consider the FurHaven Ultra Plush Luxe Lounger Orthopedic Pet Bed as a great addition to any home.",Non-Rx
193151,https://www.chewy.com/best-pet-supplies-round-bolster-cat/dp/219786,"Best Pet Supplies Round Bolster Cat & Dog Bed, Light Gray, Large",Best Pet Supplies,$24.99,,3.4 pounds,"Beat the heat with the cool comfort of the Best Pet Supplies Round Dog & Cat Bed. The unique breathable faux linen allows for maximum airflow to eliminate any hot spots during summer weather or for pets who like to keep it cool during any time of year. Durable material and strong stitching can stand up to heavy-duty use. A non-slip base helps keep the bed in place, and it’s washing machine friendly!",Non-Rx
774134,https://www.chewy.com/best-friends-by-sheri-soothe-snooze/dp/738430,Best Friends by Sheri Soothe & Snooze Lounge Lux Memory Foam Rectangular Orthopedic Bolster Dog Bed,Best Friends by Sheri,$44.99,,2.12 pounds,"With the Best Friends by Sheri Soothe & Snooze Lounge Lux Memory Foam Rectangular Orthopedic Bolster Dog Bed, your furbaby will be su-paw cozy and secure. It’s made of self-warming vegan faux fur material that feels similar to a mother’s fur coat. Orthopedic memory foam provides extra joint support, and crevices let your best friend burrow down for restful sleep. A raised rim provides a sense of security, but it’s also spacious enough for pups who love to stretch out. It’s paw-fect for side sleepers, and it features a lower opening for easy entry and exit. This self-warming bed is easy to clean, too. Just unzip the removable cover and pop it into the washing machine.",Non-Rx
326569,https://www.chewy.com/petami-fluffy-waterproof-cat-dog/dp/352830,PetAmi Fluffy Waterproof Cat & Dog Blanket,PetAmi,$19.99,,14.40 ounces,"Start protecting your finest furniture from spills, drool, urine and shedding with the Fluffy Waterproof Cat & Dog Blanket from PetAmi! This fluff-tastic, sherpa-lined blanket is great for beds, couches and sofas, helping shield them from various pet-related messes. Constructed with comfortable-yet-durable, 460 GSM premium microfiber polyester—this pet-pleasing blanket can also be used in dog crates, kennels and pet mats.",Non-Rx
138408,https://www.chewy.com/furhaven-faux-fur-orthopedic-bolster/dp/165369,FurHaven Faux Fur Orthopedic Bolster Dog Bed w/Removable Cover,FurHaven,$39.99,,6 pounds,"Give your furry family member the refreshing and comfy night’s sleep that they deserve with the soft and supportive FurHaven Faux Fur & Velvet Orthopedic Sofa Dog Bed. With a luxurious faux fur and velvet cover and a base made from medical-grade orthopedic foam to cradle your fur baby in comfort, this sofa bed provides the ultimate in cozy pet bedding. Your pup or kitty will even have a choice of snoozing positions, thanks to cushy bolsters on three sides creating a perfect place for snuggling up and counting sheep. And with this comfy sofa bed, your pet can claim their own napping zone in the house or you can place it on the couch next to you for sharing space with your furry friend without having to worry about fur or dander ending up on your furniture.",Non-Rx
113289,https://www.chewy.com/frisco-round-bolster-cat-dog-bed/dp/140594,Frisco Round Bolster Cat & Dog Bed,Frisco,$23.82,,2.8 pounds,"The Frisco Ultra-Plush Round Bolster Pet Bed is the coziest spot in the house for your pets to snuggle up for a deep slumber. This round bed is the perfect shape for kittens, puppies and senior pets to curl up in, and the raised bolster gives them a place to rest their head and paws. They’ll love the feel of the soft sleeping area that’s stuffed with fluffy polyester fiber filling for extra comfort. The Frisco Ultra-Plush Round Bolster Pet Bed is covered in soft faux suede in a solid, neutral color that’s sure to complement your home décor, and it’s machine washable for easy cleaning.",Non-Rx
265742,https://www.chewy.com/furhaven-snuggle-deluxe-orthopedic/dp/150408,FurHaven Snuggle Deluxe Orthopedic Pillow Cat & Dog Bed w/Removable Cover,FurHaven,$79.99,,8 pounds,"Give your pal the restful sleep he deserves with the FurHaven Snuggle Terry & Suede Deluxe Orthopedic Dog & Cat Bed. It has medical-grade orthopedic foam that’s shaped in an egg-crate style to provide support, cushion, and evenly distribute your pal’s weight, alleviating painful pressure on muscles and joints. Thanks to the snuggly terry fleece sleeping surface, it’s ultra-soft on paws and cuddly noses. And to keep your pal comfy every season, the foam also insulates him by staying warm through chilly nights, and keeping its cool when the temperature goes up. Older or disabled pets will love the easy step-on design that makes it effortless to lay down. And when it’s time to clean, just unzip and machine-wash the cover and core, and simply wipe down the water-resistant base. Plus, it’s available in different sizes and shades so you can find the best one for your pet.",Non-Rx
113279,https://www.chewy.com/frisco-rectangular-bolster-cat-dog/dp/140586,Frisco Rectangular Bolster Cat & Dog Bed,Frisco,$27.19,,2.8 pounds,"This ultra-plush rectangular bolster bed from Frisco by Chewy is perfect for napping cats and lounging pups to catch some z’s in a spot they can call their own. With cushioned bolsters around the edges, your pet will feel safe as they nestle into this deep-sided rectangular bed. One side is lower to make it easier for your pets—especially senior dogs and cats—to step in or out. The comfy sleeping area is stuffed with fluffy polyester-fiber filling for extra comfort, and a soft faux suede covers the outside edge. It also tucks away nicely in any corner and comes in solid, neutral colors to complement your home décor. It’s machine washable for easy care and cleaning.",Non-Rx
232176,https://www.chewy.com/frisco-self-warming-pillow/dp/192017,Frisco Self Warming Pillow Rectangular Pet Bed,Frisco,$9.97,,1.04 pounds,"There are cozy beds, and then there are self-warming beds. Level up the coziness factor with a bed that radiates your pet’s own body heat to keep them warm naturally. With no plugs or wires, you can keep your pup or kitty nice and warm so they can nap and lounge comfy. It’s the perfect shape to use as a bed on its own or a crate mat, and comes in neutral colors that complement any home décor. Plus, they’re machine-washable so you can keep them clean easily.",Non-Rx
223405,https://www.chewy.com/beautyrest-ultra-plush-cuddler-dog/dp/249930,Beautyrest Ultra Plush Cuddler Dog & Cat Bed,Beautyrest,$58.99,,4.25 pounds,"Your paw-tner is going to love curling up in this Beautyrest Ultra Plush Cuddler Dog & Cat Bed. The rectangular shape provides plenty of room while a polyester bolster doubles as a headrest and backrest. This bed isn’t made with just any foam, it’s made with Aircool Memory foam and DualcoolTM Technology to help control odor while providing freshness. Choose between gray or brown and medium or large, so you can find the paw-fect fit for your furry friend!",Non-Rx
210770,https://www.chewy.com/frisco-eyelash-cat-dog-bolster-bed/dp/236723,Frisco Eyelash Cat & Dog Bolster Bed,Frisco,$54.71,,,"If your furry friend is the ultimate snuggle bug, they’ll love cozying up in this round, eyelash dog and cat bed, from Frisco by Chewy! The round design is ideal for pets who love curling up into a ball, while the long faux fur surrounds them to create a warm and comforting environment. The bolstered edges are a supportive yet soft spot for your pal to rest their furry head. It’s a chic complement to any home décor and machine washable too, so you never have to worry about interrupting your best friend’s sleep cycle.",Non-Rx
112658,https://www.chewy.com/majestic-pet-bagel-dog-bed-green-52/dp/139966,Majestic Pet Bagel Bolster Dog Bed,Majestic Pet,$49.28,,9 pounds,"Good mornings start with a bagel—the Majestic Pet Bagel Dog Bed, that is. Offering your tired pup a good night’s sleep, this innovative bed features 360-degrees of pure comfort. The side bolster gives him a place to rest his head in any direction, and the soft and durable poly-cotton twill cover offers the ultimate in coziness. It’s all stuffed with premium fiberfill that allows him to drift off and dream of chasing cars and eating bones, with a non-skid bottom that will stay put even if he takes a running leap into dreamland.",Non-Rx
