item_number,url,title,brand,advertised_price,autoship_price,weight,desc,Prescription
101256,https://www.chewy.com/marshall-ferret-litter-pan-color/dp/128778,"Marshall Ferret Litter Pan, Color Varies",Marshall,$13.99,,,Provide your ferret with a litter pan designed for his unique elimination habits with the Marshall Ferret Litter Pan. Ferrets have a natural instinct to back themselves into a corner to eliminate. The Marshall Ferret Litter Pan has a high back that allows for this type of elimination while keeping urine contained within the pan. It is made of durable plastic and has a low front for easy entry and exit.,Non-Rx
104589,https://www.chewy.com/n-bone-bacon-flavor-grain-free-soft/dp/132069,"N-Bone Bacon Flavor Grain-Free Soft Ferret Treats, 3-oz bag",N-Bone,$3.75,$3.56,,"N-Bone Bacon Flavor Grain-Free Soft Ferret Treats are the perfect bite-size reward for your ferret. Specially formulated with omega 3 and 6 for healthy skin and coat, these delicious treats will help keep your ferret healthy and happy. Made with only the finest ingredients including real pork, these tasty morsels are made without grains to be highly delicious while also catering to ferrets with sensitive stomachs.",Non-Rx
304749,https://www.chewy.com/sungrow-coconut-fiber-rabbit-guinea/dp/667230,SunGrow Coconut Fiber Rabbit & Guinea Pigs Chew & Exercise Balls Teeth Grinding Treat,SunGrow,$6.97,,9.44 ounces,"Give your bunnies a fun way to release pent up energy with SunGrow Coconut Fiber Balls Small Pet Toy! These small pet toys are made of edible raw coconut fibers, meaning they are both a healthy snack and a fun toy. Their irresistibly chewy texture gives your little buddy a chance to keep his teeth trimmed and relieve stress. Its lightweight design makes it easy for your furry friend to pick it up, kick it around, and more! It is paw-fect for physical and mental enrichment. Simply place them in your fur baby’s enclosure anytime he needs a good chew!",Non-Rx
315873,https://www.chewy.com/vitakraft-fresh-world-ultra-strength/dp/123831,"Vitakraft Fresh World Ultra Strength Litter Box & Cage Small Animal Bedding, 35-lit",Vitakraft,$13.99,$13.29,,"Keep your fuzzy friend’s home feeling fresh and cozy with Vitakraft Fresh World Small Animal Bedding. This super-absorbent pet bedding expands up to three times its size for long-lasting, reliable moisture control. The 99.5% dust-free design is made from recycled paper and contains no baking soda. Fresh World crumbles feel soft—they’re great for bunnies, chinchillas, guinea pigs, hamsters and other small pets who like to burrow and nest. Plus, when used as directed, this bedding and litter offers up to 14 days of odor control for a happier, healthier home.",Non-Rx
755590,https://www.chewy.com/n-bone-salmon-flavor-chew-sticks/dp/755582,"N-Bone Salmon Flavor Chew Sticks Ferret Treat, 1.87-oz bag",N-Bone,$4.19,$3.98,,"Not only is the N-Bone Salmon Flavor Chew Sticks Ferret Treat su-paw yummy, it supports your best friend’s health, too! Safe for ferrets of all ages, this tasty treat helps to reduce plaque and tartar buildup as your pal chews. The chew sticks are high in protein and low in fat, while added taurine helps to support brain and muscle growth. Long-lasting and featuring a delicious salmon flavor, good dental hygiene never tasted so good!",Non-Rx
782302,https://www.chewy.com/oxbow-enriched-life-birthday-party/dp/782294,Oxbow Enriched Life Birthday Party Pack Small Pet Toy,Oxbow,$22.99,$21.84,,"Enrich your favorite furball’s daily life by supporting his natural behavior—exploring, playing, hiding and chewing. Oxbow Enriched Life Birthday Party Pack Small Pet Toy is made from 100% pet-safe materials and is specially designed to encourage your pal’s natural behaviors. Your little guy will have loads of fun playing AND he’ll be safely nurturing his mind and body.",Non-Rx
222749,https://www.chewy.com/wysong-ferret-omega-3-spectrum-ferret/dp/249280,"Wysong Ferret Omega-3 Spectrum Ferret Food Supplement, 3-oz bottle",Wysong,$7.49,$7.12,3.00 ounces,"Give your ferret friend a boost of omega fatty acids with Wysong’s Ferret Omega-3 Spectrum Ferret Food Supplement! This powdered formula contains a unique blend of flaxseed, algae and fish oil selection and milling, creating a dry form of EPA, ALA and DHA. This supplement is uniquely stable, contains dietary fiber for healthy digestion and may even provide anti-inflammatory benefits!",Non-Rx
94912,https://www.chewy.com/marshall-premium-odor-control-ferret/dp/122501,Marshall Premium Odor Control Ferret Litter,Marshall,$14.99,$14.24,,"Provide an absorbent and odor-reducing litter for your ferret with Marshall Premium Odor Control Ferret Litter. Ferrets make frequent visits to their litter box, which can produce unpleasant odors. Marshall Ferret Litter is made of 100% recycled paper that is highly absorbent, environmentally safe and biodegradable. This litter is outstanding on odor control and is also dust free and nonallergenic.",Non-Rx
94920,https://www.chewy.com/marshall-furo-vite-highly-nutritious/dp/122509,"Marshall Furo-Vite Highly Nutritious Vitamin Ferret Supplement, 3.5-oz tube",Marshall,$10.99,$10.44,,"Ensure your ferret is getting all the nutrients he needs to stay healthy with Marshall Furo-Vite Highly Nutritious Vitamin Ferret Supplement. Ferrets can be picky eaters, and a poor diet can cause itchy, dry skin and a dull coat. Marshall Furo-Vite Highly Nutritious Vitamin Ferret Supplement is an all-natural daily vitamin paste for ferrets of all ages. It provides essential daily vitamins, including vitamin A, folic acid and vitamin B12 plus canola oil and cod liver oil. And ferrets love the taste — they'll actually lick it straight from the tube!",Non-Rx
748350,https://www.chewy.com/kaytee-clean-cozy-small-animal/dp/123049,Kaytee Clean & Cozy Small Animal Bedding,Kaytee,$45.50,$43.22,,"Give your little fluff ball something fluffy to sleep on with Kaytee Clean & Cozy White Small Animal Pet Bedding! Created with odor control, this premium, plush bedding is long lasting and comfy—it’s like sleeping on a cloud. Expandable to three times its size, this high-quality paper bedding absorbs six times its weight in liquid, so there are no messy cleanups. Paw-fectly safe for your small pet pal, it contains no harmful chemicals or by-products and is 99.9% dust free.",Non-Rx
301920,https://www.chewy.com/frisco-geometric-plush-hanging-tunnel/dp/328242,Bundle: Frisco Geometric Plush Hanging Tunnel + Small Pet Hanging Koala Bed,Frisco,$30.88,,,"The Frisco Geometric Plush Hanging Tunnel + Small Pet Hanging Koala Bed bundle provides your small pet with the perfect place to relax and get playtime on a roll. The pet tunnel levels up the fun with an enticing crinkle material that your furry one is sure to love. Hang it up easily in any wire cage with the built-in clips and the adjustable straps. Tunneling, hiding, lounging. Yup, bring on all her favorite critter extracurriculars. This is one tunnel that’s literally above all the rest. The hanging koala hammock has two spots for the ultimate in critter comforts—a plush-lined pouch (one of the perks of being a marsupial) for your pet to burrow in, and a comfy surface to hang out when they want to be seen. Hang it up in any wire cage and adjust it with the nylon straps and clips to level up their pad with this buddy from down under.",Non-Rx
101254,https://www.chewy.com/marshall-super-thru-way-small-animal/dp/128776,"Marshall Super Thru-Way Small Animal Tunnel Toy, 11.75-in",Marshall,$21.99,,,"Give your ferret 15 feet of tunneling fun with Marshall Super Thru-Way Small Animal Tunnel Toy. An excellent way to interact with your pet and satisfy his natural tunneling instinct, Marshall Super Thru-Way Small Animal Tunnel Toy is made of clear, expandable plastic. Fill the tunnel with treats or wind it around furniture to create a fun, challenging course.",Non-Rx
186474,https://www.chewy.com/professional-pet-products-ferret/dp/213126,"Professional Pet Products Ferret Cream Rinse, 8-oz bottle",Professional Pet Products,$6.25,$5.94,,"Sometimes your ferret friend may get a little too stinky for his own good, so when he does, just wash him with Professional Pet Products Ferret Cream Rinse! This gentle formula is designed to be used with Professional Pet Products Ferret Shampoo (sold separately) to keep your pet smelling fur-esh. This concentrated cream formula not only helps remove glandular excretions and musky odors, but it can also help remove tangles for a silky, smooth finish.",Non-Rx
278096,https://www.chewy.com/frisco-herringbone-small-pet-bunk-bed/dp/351830,"Frisco Herringbone Small Pet Bunk Bed, Blue",Frisco,$13.01,,7.20 ounces,"Give your small pet a place to sleep and a place to chill all in one. This hammock has double the room—a pocket for small pets that like to burrow and hide, and a soft surface for when they want to hang out and be seen. Hang it up in any wire cage and adjust it with the nylon straps and clips to level up their pad. Perks include quilted fabric, airflow-friendly design for pets that are sensitive to heat, and machine washable for easy cleaning.",Non-Rx
613486,https://www.chewy.com/sungrow-adjustable-escape-proof/dp/613478,SunGrow Adjustable Escape Proof Rabbit & Ferret Vest Harness & Leash Set Outdoor Walking Accessories,SunGrow,$12.99,,14 pounds,"Help your rabbit look and feel their very best with the Rabbit Harness & Leash from SunGrow! This conveniently packaged harness and leash combination helps reduce pulling and tugging, using an ultra-soft, padded harness to make taking your pet out and about easier than ever. The harness is also fully adjustable, allowing your bunny the freedom to move as they please. Plus, it boasts a bold, stylish design that helps your big-eared buddy stand out from the crowd.",Non-Rx
755558,https://www.chewy.com/n-bone-chicken-flavor-chew-sticks/dp/755550,"N-Bone Chicken Flavor Chew Sticks Ferret Treat, 1.87-oz bag",N-Bone,$4.19,$3.98,,"Not only is the N-Bone Chicken Flavor Chew Sticks Ferret Treat su-paw yummy, it supports your best friend’s health, too! Safe for ferrets of all ages, this tasty treat helps to reduce plaque and tartar buildup as your pal chews. The chew sticks are high in protein and low in fat, while added taurine helps to support brain and muscle growth. Long-lasting and featuring a delicious chicken flavor, good dental hygiene never tasted so good!",Non-Rx
181140,https://www.chewy.com/petpost-ferret-shampoo-8-oz-bottle/dp/207808,"Petpost Ferret Shampoo, 8-oz bottle",Petpost,$15.97,$15.17,,"Help keep your ferret friend clean with Petpost Ferret Shampoo! This nourishing formula helps to rejuvenate your pet’s fur, roots and skin. It’s crafted in the USA with real, recognizable ingredients like safflower oil and aloe to both moisturize and cleanse. This shampoo uses a patented OdorLock technology, so you don’t have to suffer from the stink when you’re snuggling with your furry friend. Your ferret will feel so clean, fur-esh and soft to the touch!",Non-Rx
222854,https://www.chewy.com/midwest-nation-cozy-rat-ferret-cube/dp/249384,MidWest Nation Cozy Rat & Ferret Cube,MidWest,$11.94,,4.80 ounces,"Small climbing mammals like ferrets and rats love having a cozy place to hide—like the MidWest Nation Cozy Ferret Cube. This soft and colorful hideout attaches easily to the top of any Midwest Ferret Nation, Critter Nation or other wire cage, giving your furry friend a place to play, rest or enjoy a little privacy. And it’s made from soft polyester fabric that’s machine washable and dryer friendly, so cleaning it is a breeze.",Non-Rx
103872,https://www.chewy.com/wysong-epigen-90-digestive-support/dp/131360,Wysong Epigen 90 Digestive Support Dry Ferret Food,Wysong,$27.55,$26.17,,"Nourish your small furry friend with a diet designed to optimize her wellness, not just meet minimum nutrition standards, when you fill her bowl with Wysong Epigen 90 Digestive Support Dry Ferret Food. Not satisfied with simply going grain-free, Wysong Epigen is the first dry kibble diet formulated with a patent-pending process that enables them to create a truly starch-free formula that closely mirrors the diet your critter was biologically designed to eat. It contains unprecedented levels of meat—60% protein and 16% fat—along with flaxseed, apple pectin and chicory root, as well as beneficial probiotics, enzymes, antioxidants, vitamins and minerals, along with soluble fiber and enhanced prebiotics to support her digestive health.",Non-Rx
186450,https://www.chewy.com/professional-pet-products-ferret/dp/213102,"Professional Pet Products Ferret Shampoo, 8-oz bottle",Professional Pet Products,$9.38,$8.91,,"Sometimes your ferret friend may get a little too stinky for his own good, so when he does, just give him a scrub with Professional Pet Products Ferret Shampoo! This gentle formula is hypoallergenic and non-drying. Plus, it has a pleasant piña colada fragrance that will take your nose and your pet’s nose on a tropical vacation! Use this shampoo regularly to help remove glandular excretions and musky odors for a clean and fur-esh coat.",Non-Rx
94882,https://www.chewy.com/marshall-bandits-premium-peanut/dp/122473,Marshall Bandits Premium Peanut Butter Flavor Ferret Treats,Marshall,$5.99,$5.69,,"Every ferret deserves a delicious treat like Marshall Bandits Premium Peanut Butter Flavor Ferret Treats. These semi-moist bites start with fresh chicken liver meat and are packed with nutritious real poultry protein. They’re low in sugar with a yummy natural peanut butter flavor your pet ferret will love. You can give Marshall Bandits Premium Peanut Butter Flavor treats daily in a treat dish, mixed with your ferret’s normal food or by hand to reward him with a tasty treat.",Non-Rx
222858,https://www.chewy.com/midwest-nation-busybody-rat-ferret/dp/249388,MidWest Nation Busybody Rat & Ferret Blanket,MidWest,$17.00,,9.60 ounces,"Everyone loves a cozy blanket, and the MidWest Nation Busybody Ferret Blanket is just the ticket for your furry little friend — be she a ferret, rat, or other small mammal. Place it on any level surface in her cage, and she’ll be all over it — or rather, all under it! Made from ultra-soft polyester fabric, it’s fully machine washable and dryer friendly. So you can clean it quick and give it back before she misses it too much!",Non-Rx
100906,https://www.chewy.com/zupreem-premium-daily-diet-ferret/dp/128429,"ZuPreem Premium Corn-Free Daily Diet Ferret Food,  4-lb",ZuPreem,$24.65,$23.42,,"Fuel your ferret’s high-energy lifestyle with ZuPreem Premium Diet Food Daily Food for Ferrets! This complete diet is formulated to be your adult ferret’s primary daily food. The corn-free recipe features real chicken and eggs plus the important nutrients your ferret needs to thrive. Plus, it’s paw-fect for picky eaters!",Non-Rx
278131,https://www.chewy.com/frisco-pineapple-small-pet-hideaway/dp/304531,"Frisco Pineapple Small Pet Hideaway, Yellow",Frisco,$17.09,,6.40 ounces,"Give your small pet the perfect place to hang. It’s a pineapple. It’s a bed. It even defies gravity! Well, sort of. Hang this pineapple bed up in any wire cage with the adjustable straps and easy clips to level up the cozy factor for your furry one. Critter comforts include a plush interior for comfy sleeping and lounging, and a wide entrance to get in and out all day. This is sure to be the comfiest small pet bed on the block.",Non-Rx
155609,https://www.chewy.com/advantage-ii-flea-treatment-ferrets/dp/182368,Advantage II Flea Treatment for Ferrets,Advantage II,$29.98,$28.48,,"Help protect your fuzzy friend from parasitic pests and the potentially harmful diseases they can transmit with Advantage II Flea Treatment for Ferrets. This highly-effective, veterinarian-recommended treatment is specifically formulated to kill all life stages of fleas on contact with no painful biting required. With three-way protection that kills the eggs, larvae and adults, it breaks the flea life-cycle to help prevent re-infestation of your pet and your home. The waterproof formula is specifically designed for ferrets 10 weeks or older and weighing 1 pound or more, and it works for up to four weeks, even after bathing.",Non-Rx
175916,https://www.chewy.com/kaytee-ferretrail-flex-e-fun-nels/dp/202603,"Kaytee FerreTrail Flex-E Fun-nels, Color Varies",Kaytee,$24.84,,1.05 pounds,"Your ferret friend will have non-stop fun with his new Kaytee FerreTrail Flex-E Fun-nel. This ferret exerciser toy stretches into an eight-foot-long tunnel. Designed to encourage exercise, your furry buddy will have a blast running through his new tunnel toy and finding new places to play hide and seek. It contracts for easy storage when not in use. Other small animals such as guinea pigs, pet rats and chinchillas will have a paw-some time in this tunnel toy as well.",Non-Rx
871174,https://www.chewy.com/kordon-oasis-all-weather-small-pet/dp/871166,"Kordon Oasis All-Weather Small Pet Water Bottle, Assorted, 32-oz bottle",Kordon,$16.80,,,"Make sure your furry friend stays hydrated wherever he goes with Kordon Oasis All-Weather Small Pet Water Bottle! Made with durable polyethylene materials, this water bottle is designed to withstand extreme temperature swings, making it the ideal bottle for pets who live outdoors. It is resistant to ultra-violet damage and has a chic frosted look that accentuates the aesthetic of your indoor or outdoor enclosures. Its angled cap is complete with a vacuum valve and a stainless-steel ball-point tip, so your furry friend can go for a sip whenever he likes. It is paw-fect for guinea pigs, small rabbits, ferrets, chinchillas, and prairie dogs.",Non-Rx
110692,https://www.chewy.com/homeopet-nose-relief-homeopathic/dp/138053,"HomeoPet Nose Relief Homeopathic Medicine for Allergies & Respiratory Infections for Birds, Cats, Dogs & Small Pets, 450 drops",HomeoPet,$14.99,$14.24,,"Help your cat get rid of the sniffles with the HomeoPet Nose Relief Homeopathic Medicine for Allergies & Respiratory Infections for Birds, Cats, Dogs & Small Pets. Because he can’t exactly use a tissue, this homeopathic liquid provides relief from symptoms of sinus or upper respiratory infections, colds, and allergies. Drawing on hundreds of years of natural medicine therapy, the all-natural formula uses only the purest, chemical-free homeopathic ingredients that cause zero known side effects. Easily administer by mouth or food or water, and say goodbye to runny noses, sneezing, watery eyes, and congestion!",Non-Rx
235509,https://www.chewy.com/ware-hang-n-tunnel-bad-to-bone-small/dp/262003,Ware Hang-N-Tunnel Bad to the Bone Small Animal Tunnel,Ware,$15.59,,2.40 ounces,"If your small pet is a true wild child, let him relax in the Ware Bad to the Bone Small Animal Tunnel. This cozy sleeper is made with reversible denim fabric and features a skull print to show off your pal’s stylish swagger. It’s washable, foam-free, and can be easily attached to cage wire with nylon straps and clips. It’s perfect for playtime, hideouts or a long nap after a day of being the baddest little buddy around!",Non-Rx
110665,https://www.chewy.com/homeopet-travel-anxiety-dog-cat-bird/dp/138027,"HomeoPet Travel Anxiety Dog, Cat, Bird & Small Animal Supplement, 450 drops",HomeoPet,$14.99,$14.24,,"Give your furry pal a moment of Zen with the HomeoPet Travel Anxiety Relief Dog, Cat, Bird & Small Animal Supplement. Because sometimes your pet has trouble just taking a deep breath, this homeopathic liquid helps to promote a sense of calmness. Drawing on hundreds of years of natural medicine therapy, the all-natural ingredients work to synergistically relieve anxiety in a variety of stressful travel situations. Whether your pet suffers from motion sickness, fear of the car, or uneasiness during flying, the drops quickly help to eliminate cowering, trembling, nausea, pooping, destructive behaviors, and other common symptoms of stress and anxiety.",Non-Rx
115421,https://www.chewy.com/natures-miracle-advanced-cat/dp/142674,"Nature's Miracle Advanced Cat Enzymatic Stain Remover & Odor Eliminator Spray, 32-oz bottle",Nature's Miracle,$13.55,$12.87,2.475 pounds,"Nature's Miracle Just for Cats Advanced Stain and Odor Remover works to discourage re-soiling by removing the odor of pet messes. The bacteria-based formula produces enzymes to target severe cat messes including urine, diarrhea, vomit and blood. The Stain and Odor Eliminator is safe to use on carpets, hard floors, furniture, fabrics and more, when used as directed, and leaves you with a light fresh scent.",Non-Rx
236678,https://www.chewy.com/arm-hammer-products-pet-fresh/dp/263170,"ARM & HAMMER PRODUCTS Pet Fresh Eucalyptus Mint Deodorizing Scented Gel Pearls, 12-oz jar",,$5.99,$5.69,,"Replace your beloved animal companion’s not-so-fresh aroma with the fresh and lasting fragrance of Arm & Hammer Pet Fresh Eucalyptus Mint Deodorizing Scented Gel Pearls. Arm & Hammer has a long history of meeting common household needs with its baking soda products, and these scented gel pearls are no exception. Combining the natural deodorizing power of baking soda with a refreshing mint and eucalyptus fragrance, they’re a great way to keep your living quarters smelling pleasant — and not like a kennel, a kitty litter box, a gerbil cage or whatever other aroma you might be living with right now.",Non-Rx
93921,https://www.chewy.com/arm-hammer-litter-daily-litter/dp/51961,"Arm & Hammer Litter Daily Litter Fragrance Booster Spray, 21.5-oz bottle",Arm & Hammer Litter,$4.99,,,"Kitty litter box odors are no match for this Arm & Hammer Litter Cat Litter Deodorizer Spray! Purr-fect for daily use, this solution is formulated to help keep odors at bay. The trigger design helps disperse the spray, so it covers the entire litter box, while the powerful neutralizers destroy odors on contact. This deodorizer spray works on all litter types and won’t affect clumping, leaving your cat companion's litter box smelling first-day fresh. It’s litter-ally that easy!",Non-Rx
364615,https://www.chewy.com/oxiclean-carpet-area-rug-dog-cat/dp/390830,"OxiClean Carpet & Area Rug Dog, Cat & Small Pet Stain & Odor Remover, 24-oz bottle",OxiClean,$4.98,,,"Say adios to pet messes and odors your furry friend brings inside with OxiClean Carpet & Area Rug Dog, Cat & Small Pet Stain & Odor Remover! Made with animal lovers in mind, the special oxygenation process in this remover works together with stain fighters to deep clean and freshen your carpets and area rugs. It’s formulated to help remove tough stains like urine, feces and more, so you can enjoy more time with your furry friend, and less time cleaning up after him.",Non-Rx
313853,https://www.chewy.com/natures-miracle-cat-urine-destroyer/dp/142697,"Nature's Miracle Cat Urine Destroyer Plus Enzymatic Formula Stain Remover Spray, 32-oz bottle",Nature's Miracle,$12.70,$12.06,2.47 pounds,"Nature's Miracle Just for Cats Urine Destroyer is tough on strong cat urine and the yellow, sticky residue that comes along with it. The bacteria-based formula produces enzymes to target urine and freshens with a light fresh scent. When used as directed it's safe to use on carpets, hard floors, furniture, fabrics and more—because curious cats can get into just about anything. Choose from a variety of sizes to meet the demands of your pet-loving home.",Non-Rx
306777,https://www.chewy.com/fresh-step-products-cat-litter-box/dp/333095,Fresh Step Products Cat Litter Box Deodorizing Pod,Fresh Step Products,$5.99,,2.24 ounces,"Help keep your kitty’s litter box deodorized and smelling fur-esh with Fresh Step Cat Litter Box Deodorizing Pods! The litter box cleaning pods have a fresh scent that can last up to one month, keeping litter box odors away for longer. They are designed with air vents that can be adjusted, so you can choose the amount of air freshener you want released every time. These little odor eliminators are convenient and easy to use—you can even attach them to the side of your feline friend’s litter box for a more discreet look! And since they are smaller in size, they are purr-fectly portable!",Non-Rx
222147,https://www.chewy.com/frisco-litter-box-cleaning-wipes-40/dp/248682,"Frisco Litter Box Cleaning Wipes, 40 count",Frisco,$18.63,$17.70,,"Frisco by Chewy’s durable, pre-moistened wipes replace harsh chemicals found in other cleaners with natural enzymes to offer a pet-friendly way to keep your home’s kitty commode clean and free of odor. The subtle lavender aroma is provided with real essential oil so there’s no artificial perfumes to irritate sensitive noses. Each 8 x 7-inch wipe is textured to increase its grip and strength against messes.",Non-Rx
889046,https://www.chewy.com/pooph-kitty-litter-box-saver-cat/dp/889038,"POOPH Kitty Litter Box Saver Cat Deodorizer, 16-oz bottle",POOPH,$18.99,$18.04,,"Love your kitty but can’t stand the smell of her litter box? POOPH Kitty Litter Box Saver Cat Deodorizer is here to save your nose, your time and your wallet. This powerfully absorbent powder additive is designed with a proprietary odor molecule dismantling technology, so all you have to do is sprinkle it into the litter box before your cat goes and let POOPH do the work!",Non-Rx
184400,https://www.chewy.com/arm-hammer-litter-baking-soda-double/dp/211058,Arm & Hammer Litter Baking Soda Double Duty Cat Litter Deodorizer,Arm & Hammer Litter,$4.39,,2 pounds,"Help keep your kitty’s litter box purr-fectly fresh with Arm & Hammer Litter Baking Soda Double Duty Cat Litter Deodorizer. Designed to eliminate unwanted smells with the power of baking soda and odor neutralizers, you can use this deodorizer with just about any type of cat litter. We all try to stay on top of changing our cat’s litter frequently but sometimes life happens. Arm & Hammer Double Duty Cat Litter Deodorizer is there for you and your kitty, helping keep things fresh for just a little bit longer.",Non-Rx
115981,https://www.chewy.com/pet-house-pumpkin-spice-natural-plant/dp/154612,"Pet House Pumpkin Spice Natural Plant-Based Wax Candle, 9-oz jar",Pet House,$22.99,$21.84,,"Eliminate pet odors and make your home smell great with the Pet House Pumpkin Spice Natural Plant-Based Wax Candle! This special candle is made with a pet odor neutralizer and delicious Pumpkin Spice scent plus a plant-based wax and a cotton wick for the cleanest burn. Pet House's vegan pet candles are hand-poured in the USA with no dyes, paraffin, phthalates, formaldehyde or parabens. Plus, they're long-lasting—each candle will give you up to 60 hours of wonderful fragrance.",Non-Rx
130046,https://www.chewy.com/out-oxy-fast-activated-pet-stain-odor/dp/157114,"OUT! Oxy Fast Activated Pet Stain & Odor Remover, 32-oz bottle",,$4.63,$4.40,,"Tell stubborn pet stains and odors to get out for good with OUT! Oxy Fast Activated Pet Stain & Odor Remover. This powerful cleaner uses oxidizing power to completely remove even the most stubborn pet odors and stains. Use it on carpets, hard floors, litter boxes and other water-safe surfaces, or try it as a laundry pre-treatment for washables. Get rid of urine, vomit, feces, pheromones, blood and more with this stain solution made especially for pet accidents and messes. It’s safe for use around pets and children and a great way to show soils and smells the door!",Non-Rx
67018,https://www.chewy.com/arm-hammer-litter-cat-litter/dp/51956,Arm & Hammer Litter Cat Litter Deodorizer Powder,Arm & Hammer Litter,$3.65,,,"Add an extra boost of freshness to your litter box. Arm & Hammer baking soda destroys odors instantly in all types of litter – so your box stays first-day fresh longer. Moisture activated scent refreshes litter every time your cat uses the box, and innovative technology helps prevent clumps from sticking to the bottom of your box.",Non-Rx
363730,https://www.chewy.com/trinova-dog-cat-urine-detector-black/dp/389948,"TriNova Dog & Cat Urine Detector, Black, Handheld",TriNova,$13.97,$13.27,7.20 ounces,"Find the source of pet urine odor in your home with the TriNova Dog & Cat Urine Detector. This handy device takes the guesswork out of locating where your fur-iend had an accident. The UV light is designed to light up pet stains, making it easier for you to find and cleanup in a jiffy. Simply point the handheld detector at the suspected area, and pet stains glow. This battery-powered, water-resistant device is easy to use and durable, so you can count on it when you need it.",Non-Rx
183770,https://www.chewy.com/stink-free-solid-absorber-cat/dp/210429,"Stink Free Solid Absorber Cat Deodorizer, 15-oz jar",Stink Free,$10.99,$10.44,,"Feline odors require feline-tailored solutions, so the Stink Free Cat Solid Absorber & Deodorizer was made just for the challenges of your litterbox users. This solid deodorizer works continuously to absorb odors and replace them with a fresh Rainstorm scent, for fresher cat areas and happier kitty parents. One jar of this powerful, non-toxic wonder covers roughly 450 feet and will keep your air nice and fresh for up to 90 days. Great for litterbox areas, cat rooms and even smoke, cooking and mildew odors—just remove the lid and seal and let it do its work!",Non-Rx
174016,https://www.chewy.com/tough-stuff-cat-litter-additive-odor/dp/200711,"Tough Stuff Cat Litter Additive & Odor Eliminator, 11-oz bottle",Tough Stuff,$10.99,$10.44,,"Help fight powerful litter box stink with Tough Stuff’s Cat Litter Additive & Odor Eliminator. This powdered formula is made in the USA with 100% organic corn cob granules that help controls, absorbs and blocks unpleasant kitty odor. And while it neutralizes litter box odors between cleanings, you don’t have to worry about it interrupting your feline friend’s already good litter box habits! This Cat Litter Additive & Odor Eliminator is also easy to shake so it doesn’t create more work for you!",Non-Rx
313854,https://www.chewy.com/natures-miracle-cat-urine-destroyer/dp/142700,"Nature's Miracle Cat Urine Destroyer Plus Enzymatic Stain Remover Foam Aerosol Spray, 17.5-oz bottle",Nature's Miracle,$8.85,$8.41,1.4 pounds,"Owning a cat doesn’t mean your home has to smell like urine, thanks to the Nature's Miracle Cat Urine Destroyer Foam Aerosol Spray. Designed to take on the toughest smells and odors, this bio-enzymatic formula is infused with oxygen to actually target and break down the mess at the molecular level—getting rid of the evidence for good. Using family and pet-safe ingredients, it even removes the yellow, sticky residue that is often left behind, leaving no trace of the accident. And because cats can get into just about anything, it works on a variety of surfaces including carpets, hard surfaces, clothing, kennels and litter boxes.",Non-Rx
89268,https://www.chewy.com/rocco-roxie-supply-co-professional/dp/116992,Rocco & Roxie Supply Co. Professional Strength Pet Stain & Odor Eliminator,,$49.97,$47.47,,"Rocco & Roxie's professional strength stain & odor remover is guaranteed to virtually eliminate any stain and odor from urine, feces, vomit and other tough stains. It discourages pets' attraction to stained areas by making odors disappear while removing stains from carpeting, rugs or upholstery. It also works to freshen up pet bedding, litter boxes, travel crates, hamster cages, automobiles, campers, laundry and more! This pleasant-smelling formula is child and pet safe, environmentally friendly and proudly made in the USA to the highest quality standards.",Non-Rx
653670,https://www.chewy.com/arm-hammer-litter-scented-litter/dp/653390,Bundle: Arm & Hammer Litter Scented Litter + Baking Soda Cat Litter Deodorizer,Arm & Hammer Litter,$21.36,,,"Arm & Hammer Litter Double Duty Scented Clumping Clay Cat Litter, 40-lb box — Keep your cat’s commode smelling fresh with Arm & Hammer Double Duty Dual Advanced Odor Control Scented Clumping Cat Litter! Made of odor absorbing clay, this litter is 99% dust free, making it easy on your lungs and your home as you pour. Infused with powerful baking soda crystals, this litter is designed to eliminate urine and feces odors on contact, so your home doesn’t smell each time your pal relieves himself. Additionally, it has a subtle, refreshing scent, making it the ultimate smell reduction litter for your cat. It even has an easy-pour spout that makes refilling easier. Its anti-tracking design and clumping action makes it paw-fect for keeping households clean as well.Arm & Hammer Litter Baking Soda Double Duty Cat Litter Deodorizer, 30-oz — Help keep your kitty’s litter box purr-fectly fresh with Arm & Hammer Litter Baking Soda Double Duty Cat Litter Deodorizer. Designed to eliminate unwanted smells with the power of baking soda and odor neutralizers, you can use this deodorizer with just about any type of cat litter. We all try to stay on top of changing our cat’s litter frequently but sometimes life happens. Arm & Hammer Double Duty Cat Litter Deodorizer is there for you and your kitty, helping keep things fresh for just a little bit longer.",Non-Rx
329525,https://www.chewy.com/scent-away-cat-litter-box-deodorizer/dp/355786,Scent Away Cat Litter Box Deodorizer,Scent Away,$23.99,,,"Say ""so long"" to unpleasant odors by using Scent Away Cat Litter Box Deodorizer! This fragrance-free formula naturally removes cat waste odors, improves litter moisture holding capacity and helps extends the life of your kitty's litter. This litter deodorizer contains a unique blend of zeolite and active carbon—the carbon provides a 10x increase in odor elimination compared to just zeolite alone. The Scent Away litter box deodorizer works with all litter types.",Non-Rx
